ETHUSD,3296.5300,1649613258.1441634,Apr-10-2022 12:40:19
ETHUSD,3296.5300,1649613263.4210794,Apr-10-2022 12:40:19
ETHUSD,3295.4300,1649613268.696519,Apr-10-2022 12:40:19
ETHUSD,3295.4300,1649613273.9755116,Apr-10-2022 12:40:19
ETHUSD,3294.7400,1649613279.2413027,Apr-10-2022 12:40:19
ETHUSD,3294.9900,1649613284.494147,Apr-10-2022 12:40:19
ETHUSD,3294.9900,1649613289.7426863,Apr-10-2022 12:40:19
ETHUSD,3294.9900,1649613295.0392773,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613300.3191712,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613305.5843217,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613310.8451018,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613316.0830078,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613321.3709538,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613326.608167,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613331.856563,Apr-10-2022 12:40:19
ETHUSD,3293.3000,1649613337.1399662,Apr-10-2022 12:40:19
ETHUSD,3294.4100,1649613342.3874803,Apr-10-2022 12:40:19
ETHUSD,3294.4100,1649613347.6995795,Apr-10-2022 12:40:19
ETHUSD,3294.4100,1649613353.0438273,Apr-10-2022 12:40:19
ETHUSD,3294.4100,1649613358.3651574,Apr-10-2022 12:40:19
ETHUSD,3296.0000,1649613363.6407928,Apr-10-2022 12:40:19
ETHUSD,3296.0000,1649613368.941629,Apr-10-2022 12:40:19
ETHUSD,3296.0000,1649613374.2076216,Apr-10-2022 12:40:19
ETHUSD,3297.1700,1649613379.4137409,Apr-10-2022 12:40:19
ETHUSD,3297.1700,1649613384.6702595,Apr-10-2022 12:40:19
ETHUSD,3297.1700,1649613389.9393628,Apr-10-2022 12:40:19
ETHUSD,3297.2500,1649613395.176937,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613400.5027068,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613405.8114414,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613411.0825195,Apr-10-2022 12:40:19
ETHUSD,3295.8000,1649613416.3532631,Apr-10-2022 12:40:19
ETHUSD,3295.8000,1649613421.6284592,Apr-10-2022 12:40:19
ETHUSD,3295.8000,1649613426.8892798,Apr-10-2022 12:40:19
ETHUSD,3295.8000,1649613432.1497443,Apr-10-2022 12:40:19
ETHUSD,3295.8000,1649613437.4402475,Apr-10-2022 12:40:19
ETHUSD,3298.6400,1649613442.688291,Apr-10-2022 12:40:19
ETHUSD,3297.0400,1649613447.9630857,Apr-10-2022 12:40:19
ETHUSD,3297.0400,1649613453.2292914,Apr-10-2022 12:40:19
ETHUSD,3297.0400,1649613458.508286,Apr-10-2022 12:40:19
ETHUSD,3296.9700,1649613463.7821975,Apr-10-2022 12:40:19
ETHUSD,3296.9700,1649613469.0406625,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649613474.3190165,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649613479.5801814,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649613484.852677,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649613490.1400406,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649613495.4166825,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649613500.6917565,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649613505.9292781,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613511.200121,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613516.4869943,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613521.7497509,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613526.9979055,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613532.2270334,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613537.4888313,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613542.742177,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613548.0210757,Apr-10-2022 12:40:19
ETHUSD,3297.0800,1649613553.2756276,Apr-10-2022 12:40:19
ETHUSD,3296.5900,1649613558.5425045,Apr-10-2022 12:40:19
ETHUSD,3296.5900,1649613563.815233,Apr-10-2022 12:40:19
ETHUSD,3296.1900,1649613569.0823586,Apr-10-2022 12:40:19
ETHUSD,3296.1900,1649613574.3787348,Apr-10-2022 12:40:19
ETHUSD,3296.3500,1649613579.6396782,Apr-10-2022 12:40:19
ETHUSD,3296.3500,1649613584.8930955,Apr-10-2022 12:40:19
ETHUSD,3296.3500,1649613590.1581495,Apr-10-2022 12:40:19
ETHUSD,3296.3500,1649613595.4326317,Apr-10-2022 12:40:19
ETHUSD,3296.3500,1649613600.699772,Apr-10-2022 12:40:19
ETHUSD,3298.8100,1649613605.965211,Apr-10-2022 12:40:19
ETHUSD,3300.8200,1649613611.2363307,Apr-10-2022 12:40:19
ETHUSD,3300.8200,1649613616.5285406,Apr-10-2022 12:40:19
ETHUSD,3300.8200,1649613621.756161,Apr-10-2022 12:40:19
ETHUSD,3299.5000,1649613626.9950821,Apr-10-2022 12:40:19
ETHUSD,3300.2000,1649613632.2222476,Apr-10-2022 12:40:19
ETHUSD,3300.8700,1649613637.5105314,Apr-10-2022 12:40:19
ETHUSD,3301.3500,1649613642.8154516,Apr-10-2022 12:40:19
ETHUSD,3301.3200,1649613648.0763478,Apr-10-2022 12:40:19
ETHUSD,3303.2900,1649613653.3698533,Apr-10-2022 12:40:19
ETHUSD,3303.0600,1649613658.649186,Apr-10-2022 12:40:19
ETHUSD,3303.0000,1649613663.886447,Apr-10-2022 12:40:19
ETHUSD,3304.2900,1649613669.116916,Apr-10-2022 12:40:19
ETHUSD,3304.3600,1649613674.3864853,Apr-10-2022 12:40:19
ETHUSD,3304.3600,1649613679.6490026,Apr-10-2022 12:40:19
ETHUSD,3304.3600,1649613684.9073887,Apr-10-2022 12:40:19
ETHUSD,3304.3600,1649613690.1797922,Apr-10-2022 12:40:19
ETHUSD,3304.3600,1649613695.4275782,Apr-10-2022 12:40:19
ETHUSD,3303.4500,1649613700.684042,Apr-10-2022 12:40:19
ETHUSD,3304.3400,1649613706.005917,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613711.2853153,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613716.5462208,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613721.805841,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613727.0925982,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613732.3867323,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613737.662635,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613742.920912,Apr-10-2022 12:40:19
ETHUSD,3303.7300,1649613748.206981,Apr-10-2022 12:40:19
ETHUSD,3302.0600,1649613753.4820092,Apr-10-2022 12:40:19
ETHUSD,3302.0600,1649613758.781889,Apr-10-2022 12:40:19
ETHUSD,3302.2600,1649613764.0459805,Apr-10-2022 12:40:19
ETHUSD,3301.7800,1649613769.360942,Apr-10-2022 12:40:19
ETHUSD,3301.7800,1649613774.6251035,Apr-10-2022 12:40:19
ETHUSD,3301.7800,1649613779.8788846,Apr-10-2022 12:40:19
ETHUSD,3300.3100,1649613785.1690178,Apr-10-2022 12:40:19
